zinc_id,smiles
ZINC000261180978,CCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000261149928,CCCCNc1ncc(C(=O)Nc2ccccc2OC)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000261183695,CCCCNc1ncc(C(=O)Nc2ccc(F)cc2)c(NC[C@@H]2CC[C@@H](N)CC2)n1
ZINC000095601116,O=C(Nc1ccc(Oc2ncnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O
ZINC000261101556,CCC[C@@H](C)Nc1ncc(-c2ccccn2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000261101558,CCC[C@H](C)Nc1ncc(-c2ccccn2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000261165264,OCCCCNc1ncc(-c2ccccn2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000261145815,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NC2CCCCC2)nc1N[C@@H]1CC[C@@H](O)CC1
ZINC000261114927,CCCNc1ncc(-c2ccccn2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000084709944,CNc1ncc2c(-c3ccc(-c4ccccc4)cc3)nn(CC3CCC(N)CC3)c2n1
ZINC000101508986,CNc1ncc2c(-c3ccccc3)nn(C[C@@H]3CC[C@H](N)CC3)c2n1
ZINC000261129166,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NCCCO)nc1N[C@@H]1CC[C@@H](O)CC1
ZINC000084653520,NC1CCC(Cn2nc(-c3ccccc3)c3cnc(NC4CCC4)nc32)CC1
ZINC000103257260,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC2CCNCC2)n1
ZINC000084709110,CNc1ncc2c(-c3ccc(N4CCNCC4)nc3)nn(CC3CCC(N)CC3)c2n1
ZINC000261176706,CCCCNC(=O)c1cnc(NCCCC)nc1N[C@@H]1CC[C@@H](O)CC1
ZINC000103241396,CCCCNc1ncc(-c2ccccn2)c(NCC2CCNCC2)n1
ZINC000254092345,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3cc(F)cc(F)c3)nc3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1
ZINC000084653519,CC(C)Nc1ncc2c(-c3ccccc3)nn(CC3CCC(N)CC3)c2n1
ZINC000261190472,O[C@@H]1CC[C@@H](Nc2nc(NC3CCCCC3)ncc2-c2ccccn2)CC1
ZINC000261182066,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NCCCC(F)(F)F)nc1N[C@@H]1CC[C@@H](O)CC1
ZINC000103257266,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CCNC2)n1
ZINC000261150525,O[C@@H]1CC[C@@H](Nc2nc(NCc3ccccc3)ncc2-c2ccccn2)CC1
ZINC000084670037,CNc1ncc2c(-c3cccc(OC)c3)nn(CC3CCC(N)CC3)c2n1
ZINC000261127511,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NCc2ccc(F)cc2)nc1N[C@@H]1CC[C@@H](O)CC1
ZINC000095595019,COc1ccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC3CCCC3)n2)cc1OC
ZINC000084653521,COCCNc1ncc2c(-c3ccccc3)nn(CC3CCC(N)CC3)c2n1
ZINC000103257257,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC[C@@H]2CCCNC2)n1
ZINC000205937500,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2cc[nH]c12
ZINC000261185060,CNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000103241399,CCCCNc1ncc(-c2ccccn2)c(N[C@@H]2CC[C@@H](O)C2)n1
ZINC000084670414,CNc1ncc2c(-c3ccc(C(F)(F)F)cc3)nn(CC3CCC(N)CC3)c2n1
ZINC000103257272,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC2CCOCC2)n1
ZINC000261178702,CCNc1ncc(-c2ccccn2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000101508985,CNc1ncc2c(-c3ccccc3)nn(C[C@@H]3CC[C@@H](N)CC3)c2n1
ZINC000261157132,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NC2CCOCC2)nc1N[C@@H]1CC[C@@H](O)CC1
ZINC000095601491,O=C(Nc1ccc(Oc2ncnc3[nH]cnc23)c(F)c1)c1cccn(-c2cccc(F)c2)c1=O
ZINC000101508982,CNc1ncc2c(-c3ccccc3)nn(C[C@@H]3CC[C@@H](O)CC3)c2n1
ZINC000261192943,CCCCNc1ncc(-c2ccccn2)c(N[C@H]2C[C@H](O)C2)n1
ZINC000101508984,CNc1ncc2c(-c3ccccc3)nn(C[C@@H]3CC[C@H](O)CC3)c2n1
ZINC000261115711,OCCCNc1ncc(-c2ccccn2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000261094811,CCCCNc1ncc(C(=O)Nc2ccc(C(F)(F)F)cc2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000095601726,O=C(Nc1ccc(Oc2ncnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(C(F)(F)F)cc2)c1=O
ZINC000261087085,OCCNc1ncc(-c2ccccn2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000261146727,CCCCN(C)c1ncc(-c2ccccn2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000084724421,CNc1ncc2c(-c3ccc(F)nc3)nn(CC3CCC(N)CC3)c2n1
ZINC000084709947,CNc1ncc2c(-c3cccnc3)nn(CC3CCC(N)CC3)c2n1
ZINC000261122803,CNc1ncc(-c2ccccn2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000261157467,CCCCNc1ncc(-c2cccnc2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000103257250,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC2CCCCC2)n1
ZINC000103242176,CCCCNc1ncc(-c2ccccn2)c(NCCCCO)n1
ZINC000103257269,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NCc2ccncc2)n1
ZINC000018825334,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1
ZINC000095596939,O=C(NCCCN1CCOC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1
ZINC000144263538,C=C(C)c1nn(C[C@@H]2CC[C@H](O)CC2)c2nc(NC)ncc12
ZINC000261151043,CCCCNc1ncc(-c2ccc(F)cc2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000001546066,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
ZINC000073219254,C[C@@H]1CC[C@H](N2CC[C@]3(CN(C(=O)c4cc5ccc(F)cc5[nH]4)c4ccccc43)C2)CN1
ZINC000073219256,C[C@@H]1CC[C@@H](N2CC[C@]3(CN(C(=O)c4cc5ccc(F)cc5[nH]4)c4ccccc43)C2)CN1
ZINC000103257263,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@@H]2CCNC2)n1
ZINC000103242174,CCCCNc1ncc(-c2ccccn2)c(NCCCO)n1
ZINC000103242258,CCCCNc1ncc(-c2ccccn2)c(NC2CCCCC2)n1
ZINC000000602803,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
ZINC000084670413,CNc1ncc2c(-c3ccccc3OC)nn(CC3CCC(N)CC3)c2n1
ZINC000095593995,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1
ZINC000084742004,N#Cc1ccc(Nc2cc(Cl)c([N+](=O)[O-])cc2[N+](=O)[O-])cc1
ZINC000073219248,C[C@@H]1CC[C@H](N2CC[C@]3(CN(C(=O)c4cc5ccccc5[nH]4)c4ccccc43)C2)CN1
ZINC000073219251,C[C@@H]1CC[C@@H](N2CC[C@]3(CN(C(=O)c4cc5ccccc5[nH]4)c4ccccc43)C2)CN1
ZINC000084742006,N#Cc1ccc(Oc2cc(Cl)c([N+](=O)[O-])cc2[N+](=O)[O-])cc1
ZINC000144263763,CNc1ncc2c(C(C)C)nn(C[C@@H]3CC[C@H](O)CC3)c2n1
ZINC000261144567,Nc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000073224773,O=C(c1cc2ccc(F)cc2[nH]1)N1C[C@]2(CCN([C@@H]3CCNC3)C2)c2ccccc21
ZINC000073224774,O=C(c1cc2ccc(F)cc2[nH]1)N1C[C@]2(CCN([C@H]3CCNC3)C2)c2ccccc21
ZINC000261169317,CCCCNc1ncc(C(=O)N2CCC(N)CC2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000003948085,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1
ZINC000261129299,CSc1ncc(-c2ccccn2)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000084709114,CN(C)c1ncc2c(-c3ccccc3)nn(CC3CCC(N)CC3)c2n1
ZINC000038082321,COc1ccc(Oc2nc(Cl)ccc2[N+](=O)[O-])cc1
ZINC000084653522,NC1CCC(Cn2nc(-c3ccccc3)c3cnc(NCCCN4CCOCC4)nc32)CC1
ZINC000043154472,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F
ZINC000095597132,COc1ccccc1CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1
ZINC000261187231,CCCCNc1ncc(C(=O)N(C)CCCC)c(N[C@@H]2CC[C@@H](O)CC2)n1
ZINC000073224359,O=C(c1cc2cc(F)ccc2[nH]1)N1C[C@]2(CCN([C@@H]3CCCNC3)C2)c2ccccc21
ZINC000073224360,O=C(c1cc2cc(F)ccc2[nH]1)N1C[C@]2(CCN([C@H]3CCCNC3)C2)c2ccccc21
ZINC000084727260,CNc1ncc2c(C(C)C)nn(C[C@@H]3CCCNC3)c2n1
ZINC000084727267,CNc1ncc2c(C(C)C)nn(C[C@H]3CCCNC3)c2n1
ZINC000084712674,CNc1ncc2c(C(C)C)nn(CC3CCNCC3)c2n1
ZINC000103257276,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N2CCOCC2)n1
ZINC000101499124,CC1(C)CC(/N=C(/O)c2cccc(-c3cc4nccc(Nc5cccc(O)c5)n4n3)c2)CC(C)(C)N1[O]
ZINC000043207091,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12
ZINC000095591813,CCc1ccc(-c2ccc3c(c2)-c2[nH]ncc2S(=O)(=O)N3C)cc1
ZINC000003818808,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
ZINC000096272397,Cc1nc(NC(=O)[C@H](C)CC(F)(F)F)sc1-c1ccc(N)nc1
ZINC000016052714,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
ZINC000095598090,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1
ZINC000095593559,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1
ZINC000095594713,CC[C@@H](CO)Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1C(=O)NC1CCN(C)CC1
ZINC000095596619,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@H]2CCCCNC2=O)CC1
ZINC000095595899,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCOCC2)CC1
ZINC000095598372,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1
ZINC000095596286,O[C@@H]1COC[C@H]1Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1Br
ZINC000101503400,Cn1cc(-c2cccc(-c3cnc(N)c(C(=O)NC4[C@H]5CC6C[C@H]4CC(O)(C6)C5)n3)c2)cn1
ZINC000101503417,CCn1cc(-c2cccc(-c3cnc(N)c(C(=O)NC4[C@H]5CC6C[C@H]4CC(O)(C6)C5)n3)c2)cn1
ZINC000084633818,CC(C)(NC(=O)c1nc(-c2cccc(-c3ccc(N)nc3)c2)cnc1N)C1CCNCC1
ZINC000101503495,Cc1cc(-c2cnn(C)c2)cc(-c2cnc(N)c(C(=O)NC3[C@H]4CC5C[C@H]3CC(O)(C5)C4)n2)c1
ZINC000084596690,COc1cncc(-c2cccc(-c3cnc(N)c(C(=O)NC(C)(C)C4CCNCC4)n3)c2)c1
ZINC000095595392,COc1cc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC3CCCC3)n2)ccc1O
ZINC000095595926,COc1cccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC3CCCC3)n2)c1
ZINC000101503539,CCCn1cc(-c2cccc(-c3cnc(N)c(C(=O)NC4[C@H]5CC6C[C@H]4CC(O)(C6)C5)n3)c2)cn1
ZINC000101503553,CC(C)n1cc(-c2cccc(-c3cnc(N)c(C(=O)NC4[C@H]5CC6C[C@H]4CC(O)(C6)C5)n3)c2)cn1
ZINC000101503593,NC(=O)Cn1cc(-c2cccc(-c3cnc(N)c(C(=O)NC4[C@H]5CC6C[C@H]4CC(O)(C6)C5)n3)c2)cn1
ZINC000095596994,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCC(N(C)C)CC2)CC1
ZINC000084596689,CC(C)(NC(=O)c1nc(-c2cccc3cn[nH]c23)cnc1N)C1CCNCC1
ZINC000095594742,O[C@@H]1COC[C@H]1Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1-c1cccnc1
ZINC000101503475,Nc1ncc(-c2cccc(-c3cn[nH]c3)c2)nc1C(=O)NC1[C@H]2CC3C[C@H]1CC(O)(C3)C2
ZINC000101503507,COc1cc(-c2cnn(C)c2)cc(-c2cnc(N)c(C(=O)NC3[C@H]4CC5C[C@H]3CC(O)(C5)C4)n2)c1
ZINC000101503528,Nc1ncc(-c2cccc(-c3cnn(CC(F)(F)F)c3)c2)nc1C(=O)NC1[C@H]2CC3C[C@H]1CC(O)(C3)C2
ZINC000084596687,CC(C)(NC(=O)c1nc(-c2cccc(OC(F)(F)F)c2)cnc1N)C1CCNCC1
ZINC000101503563,Nc1ncc(-c2cccc(-c3cnn(CCO)c3)c2)nc1C(=O)NC1[C@H]2CC3C[C@H]1CC(O)(C3)C2
ZINC000101503585,Nc1ncc(-c2cccc(-c3cnn(CC(=O)O)c3)c2)nc1C(=O)NC1[C@H]2CC3C[C@H]1CC(O)(C3)C2
ZINC000101503603,COCCn1cc(-c2cccc(-c3cnc(N)c(C(=O)NC4[C@H]5CC6C[C@H]4CC(O)(C6)C5)n3)c2)cn1
ZINC000084633820,Cn1cc(-c2cccc(-c3cnc(N)c(C(=O)NC(C)(C)C4CCNCC4)n3)c2)cn1
ZINC000095595082,O=C(NCCCN1CCCC1=O)c1cnc(NCCc2ccc(O)cc2)nc1NC1CCCC1
ZINC000101503575,NCCn1cc(-c2cccc(-c3cnc(N)c(C(=O)NC4[C@H]5CC6C[C@H]4CC(O)(C6)C5)n3)c2)cn1
ZINC000084635389,CC(C)(NC(=O)c1nc(-c2ccc3cn[nH]c3c2)cnc1N)C1CCNCC1
ZINC000095593148,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCNCC2)on1
ZINC000084596688,CC(C)(NC(=O)c1nc(-c2ccc3c(c2)NC(=O)C3)cnc1N)C1CCNCC1
ZINC000101503463,Nc1ncc(-c2ccc3cn[nH]c3c2)nc1C(=O)NC1[C@H]2CC3C[C@H]1CC(O)(C3)C2
ZINC000095596260,O=C(NCCCN1CCCC1=O)c1cnc(NCCc2ccccc2F)nc1NC1CCCC1
ZINC000101503469,Nc1ccc(-c2cccc(-c3cnc(N)c(C(=O)NC4[C@H]5CC6C[C@H]4CC(O)(C6)C5)n3)c2)cn1
ZINC000084635302,CC(C)(NC(=O)c1nc(-c2cccc(NS(C)(=O)=O)c2)cnc1N)C1CCNCC1
ZINC000095596733,O[C@@H]1COC[C@H]1Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1-c1ccc(F)cc1
ZINC000095598001,COc1ccccc1CNc1ncc(C(=O)NCCCO)c(NC2CCCC2)n1
ZINC000095595063,O=C(NCCCN1CCCC1=O)c1cnc(NCCc2c(Cl)cccc2Cl)nc1NC1CCCC1
ZINC000095597561,O=C(NCCCN1CCCC1=O)c1cnc(NCCc2ccccc2Cl)nc1NC1CCCC1
ZINC000095598004,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCNCC2)CC1
ZINC000095594185,COc1ccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC3CCCC3)n2)cc1
ZINC000095595344,CCOc1ccccc1CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1
ZINC000095594701,O=C(NCCCN1CCCC1=O)c1cnc(NC2Cc3ccccc3C2)nc1NC1CCCC1
ZINC000028950516,Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1
ZINC000095593503,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1
ZINC000084596626,COc1cccc(-c2cnc(N)c(C(=O)NC(C)(C)C3CCNCC3)n2)c1
ZINC000101503485,Cc1n[nH]c(C)c1-c1cccc(-c2cnc(N)c(C(=O)NC3[C@H]4CC5C[C@H]3CC(O)(C5)C4)n2)c1
ZINC000095596913,O=C(NCCCN1CCCC1=O)c1cnc(NCCc2ccc(Cl)cc2Cl)nc1NC1CCCC1
ZINC000084635300,CC1(CNC(=O)c2nc(-c3cccc(NS(C)(=O)=O)c3)cnc2N)CCNCC1
ZINC000095595497,COc1ccccc1CNc1ncc(C(=O)NCCNC(C)=O)c(NC2CCCC2)n1
ZINC000101503434,CS(=O)(=O)Nc1cccc(-c2cnc(N)c(C(=O)NC3[C@H]4CC5C[C@H]3CC(O)(C5)C4)n2)c1
ZINC000101503406,Nc1ncc(-c2cccc(OC(F)(F)F)c2)nc1C(=O)NC1[C@H]2CC3C[C@H]1CC(O)(C3)C2
ZINC000084632938,CS(=O)(=O)Nc1cccc(-c2cnc(N)c(C(=O)NC3C4CC5CC(C4)CC3C5)n2)c1
ZINC000095593587,COc1ccccc1CNc1ncc(C(=O)NCCCCN(C)C)c(NC2CCCC2)n1
ZINC000095594199,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1
ZINC000084596625,CC(C)(NC(=O)c1nc(-c2cccc(S(N)(=O)=O)c2)cnc1N)C1CCNCC1
ZINC000084635764,CS(=O)(=O)Nc1cccc(-c2cnc(N)c(C(=O)NCC3CCNCC3)n2)c1
ZINC000095595585,O=C(NCCCN1CCCC1=O)c1cnc(NCCc2ccccc2)nc1NC1CCCC1
ZINC000095595914,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cccc(Cl)c2)nc1NC1CCCC1
ZINC000095596085,O=C(NCCCN1CCCC1=O)c1cnc(NCCc2ccncc2)nc1NC1CCCC1
ZINC000095596629,C[C@@H](CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1)c1ccccc1
ZINC000095597325,COc1ccccc1CNc1ncc(C(=O)NCCc2nnn[nH]2)c(NC2CCCC2)n1
ZINC000084620072,CS(=O)(=O)Nc1cccc(-c2cnc(N)c(C(=O)NCCC3CCNCC3)n2)c1
ZINC000095593736,O=C(NCCCN1CCCC1=O)c1cnc(NCc2ccccc2Cl)nc1NC1CCCC1
ZINC000084635751,CS(=O)(=O)Nc1cccc(-c2cnc(N)c(C(=O)NC[C@@H]3CCNC3)n2)c1
ZINC000084635753,CS(=O)(=O)Nc1cccc(-c2cnc(N)c(C(=O)NC[C@H]3CCNC3)n2)c1
ZINC000095596878,O=C(NCCCN1CCCC1=O)c1cnc(NCCc2ccncc2)nc1Nc1ccccc1
ZINC000095594914,C[C@H](CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1)c1ccccc1
ZINC000095596024,O=C(NCCCN1CCCC1=O)c1cnc(NCc2ccccc2)nc1NC1CCCC1
ZINC000084635761,CS(=O)(=O)Nc1cccc(-c2cnc(N)c(C(=O)NC3CCNCC3)n2)c1
ZINC000261191426,CS(=O)(=O)Nc1cccc(-c2cnc(N)c(C(=O)N[C@@H]3CC[C@@H](O)CC3)n2)c1
ZINC000095598436,Cc1cccc(CNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC3CCCC3)n2)c1
ZINC000095593397,O=C(NCCCN1CCCC1=O)c1cnc(NCCc2cccnc2)nc1Nc1ccccc1
ZINC000095596708,O=C(NCCCN1CCCC1=O)c1cnc(NCCc2ccccn2)nc1Nc1ccccc1
ZINC000095596541,O=C(NCCCN1CCCC1=O)c1cnc(NCc2ccc(Cl)cc2)nc1NC1CCCC1
ZINC000095594570,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cccc(C(F)(F)F)c2)nc1NC1CCCC1
ZINC000084619690,CS(=O)(=O)Nc1cccc(-c2cnc(N)c(-c3cccc(N)c3)n2)c1
ZINC000096270777,CN1CCN(c2ccc(-c3cnc4c(-c5ccnc6ccccc56)cnn4c3)cc2)CC1
ZINC000096270779,c1ccc2c(-c3cnn4cc(-c5ccc(N6CCOCC6)cc5)cnc34)ccnc2c1
ZINC000040880920,c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1
ZINC000096173500,c1cc(-c2cnn3cc(-c4ccc(N5CCNCC5)cc4)cnc23)c2cccnc2c1
ZINC000040401756,COc1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1
ZINC000062260292,CC(C)Oc1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1
ZINC000215969064,COc1cc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2C)cc(OC)c1OC
ZINC000096270778,c1cc(N2CCOCC2)ccc1-c1cnc2c(-c3cn[nH]c3)cnn2c1
ZINC000040977335,COc1ccc(-c2cnc3c(-c4cccc5ncccc45)cnn3c2)cc1
ZINC000096270775,COc1ccc(-c2cnc3c(-c4cn[nH]c4)cnn3c2)cc1
ZINC000096270776,c1cc(N2CCNCC2)ccc1-c1cnc2c(-c3cn[nH]c3)cnn2c1
ZINC000013829435,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1
ZINC000113391423,Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1
ZINC000013985930,Cc1cccc(-c2[nH]c(Cc3cccc(C(N)=O)c3)nc2-c2ccc3nccnc3c2)n1
ZINC000084601961,Cc1cccc(-n2nccc2-c2ccc3ncn(C)c(=O)c3c2)n1
ZINC000016052825,Cc1cccc(-c2nc(C(C)(C)C)[nH]c2-c2ccc3c(c2)OCO3)n1
ZINC000000603769,NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1
ZINC000003959536,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1
ZINC000100015335,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1
ZINC000003815700,C[S@@](=O)c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1
ZINC000018274812,C[S@](=O)c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1
ZINC000084654286,CSc1ccccc1Nc1nc(N2CCN(C3CCNCC3)CC2)nc2c(NCC3CC3)ncnc12
ZINC000016697102,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1
ZINC000013684256,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1
ZINC000084671513,Cc1cn(-c2cc(C(=O)Nc3cccc(Nc4ccc5c(c4)NC(=O)/C5=C\c4ccc[nH]4)c3)cc(C(F)(F)F)c2)cn1
ZINC000084706784,Cc1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1
ZINC000084714716,CN1CCN(c2cc(C(=O)Nc3cccc(Nc4ccc5c(c4)NC(=O)/C5=C\c4ccc[nH]4)c3)cc(C(F)(F)F)c2)CC1
ZINC000084652349,CN1CCN(c2cc(C(=O)Nc3cccc(Nc4ccc5c(c4)NC(=O)/C5=C\c4cc(C(=O)O)c[nH]4)c3)cc(C(F)(F)F)c2)CC1
ZINC000058638454,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12
ZINC000066166982,O=C1N=C(Nc2ccccc2)N/C1=C\c1ccc2c(c1)OCO2
ZINC000003963016,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
ZINC000084669690,CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
ZINC000084710729,CC(=O)N(C)c1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
ZINC000084654482,CC(=O)Nc1cnc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
ZINC000084653914,CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
ZINC000096273295,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C
ZINC000084654480,CC(=O)Nc1ccc2cnn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
ZINC000084711040,CC(=O)Nc1ccc2ccn(-c3cc(NCCCN(C)C)n4ncc(C#N)c4n3)c2c1
ZINC000084652413,CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCC(=O)O
ZINC000003902902,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O
ZINC000103243368,NCCOCCOCCOCCOc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1
ZINC000103243365,NCCOCCOCCOc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1
ZINC000018847046,COc1ccc2c(c1)[nH]c1c(C)nccc12
ZINC000013397653,COc1c(O)ccc2c(=O)c3c(O)cc4c(c3[nH]c12)C=CC(C)(C)O4
ZINC000034118117,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1N
ZINC000045288739,Nc1ncnc2c1[C@@H](Nc1ccc(F)cc1)N=N2
ZINC000045288742,Nc1ncnc2c1[C@H](Nc1ccc(F)cc1)N=N2
